Potential applied (V)	WE(1).Current (A)
0.120849609375	-3.426513671875E-07
0.11077880859375	-3.531494140625E-07
0.1007080078125	-3.638916015625E-07
0.09063720703125	-3.74847412109375E-07
0.08056640625	-3.873291015625E-07
0.07049560546875	-4.0008544921875E-07
0.0604248046875	-4.13116455078125E-07
0.05035400390625	-4.27520751953125E-07
0.040283203125	-4.43389892578125E-07
0.03021240234375	-4.60113525390625E-07
0.0201416015625	-4.7869873046875E-07
0.01007080078125	-4.99237060546875E-07
0	-5.242919921875E-07
-0.01007080078125	-5.54168701171875E-07
-0.0201416015625	-5.8807373046875E-07
-0.03021240234375	-6.23016357421875E-07
-0.040283203125	-6.5704345703125E-07
-0.05035400390625	-6.890869140625E-07
-0.0604248046875	-7.183837890625E-07
-0.07049560546875	-7.4493408203125E-07
-0.08056640625	-7.696533203125E-07
-0.09063720703125	-7.9620361328125E-07
-0.1007080078125	-8.245849609375E-07
-0.11077880859375	-8.5418701171875E-07
-0.120849609375	-8.82568359375E-07
-0.13092041015625	-9.112548828125E-07
-0.1409912109375	-9.4146728515625E-07
-0.15106201171875	-9.710693359375E-07
-0.1611328125	-1.0009765625E-06
-0.17120361328125	-1.0302734375E-06
-0.1812744140625	-1.06109619140625E-06
-0.19134521484375	-1.0931396484375E-06
-0.201416015625	-1.12457275390625E-06
-0.21148681640625	-1.15631103515625E-06
-0.2215576171875	-1.1883544921875E-06
-0.23162841796875	-1.221923828125E-06
-0.24169921875	-1.25579833984375E-06
-0.25177001953125	-1.2896728515625E-06
-0.2618408203125	-1.3238525390625E-06
-0.27191162109375	-1.35833740234375E-06
-0.281982421875	-1.39312744140625E-06
-0.29205322265625	-1.4276123046875E-06
-0.3021240234375	-1.46453857421875E-06
-0.31219482421875	-1.50054931640625E-06
-0.322265625	-1.53717041015625E-06
-0.33233642578125	-1.57318115234375E-06
-0.3424072265625	-1.610107421875E-06
-0.35247802734375	-1.64825439453125E-06
-0.362548828125	-1.6864013671875E-06
-0.37261962890625	-1.724853515625E-06
-0.3826904296875	-1.76055908203125E-06
-0.39276123046875	-1.7974853515625E-06
-0.40283203125	-1.834716796875E-06
-0.41290283203125	-1.87042236328125E-06
-0.4229736328125	-1.90338134765625E-06
-0.43304443359375	-1.93511962890625E-06
-0.443115234375	-1.9659423828125E-06
-0.45318603515625	-1.995849609375E-06
-0.4632568359375	-2.021484375E-06
-0.47332763671875	-2.04803466796875E-06
-0.4833984375	-2.0703125E-06
-0.49346923828125	-2.09136962890625E-06
-0.5035400390625	-2.1087646484375E-06
-0.51361083984375	-2.1209716796875E-06
-0.523681640625	-2.13165283203125E-06
-0.53375244140625	-2.13714599609375E-06
-0.5438232421875	-2.13958740234375E-06
-0.55389404296875	-2.135009765625E-06
-0.56396484375	-2.12554931640625E-06
-0.57403564453125	-2.11090087890625E-06
-0.5841064453125	-2.0916748046875E-06
-0.59417724609375	-2.06756591796875E-06
-0.604248046875	-2.03857421875E-06
-0.61431884765625	-2.008056640625E-06
-0.6243896484375	-1.9757080078125E-06
-0.63446044921875	-1.93878173828125E-06
-0.64453125	-1.89971923828125E-06
-0.65460205078125	-1.86126708984375E-06
-0.6646728515625	-1.8194580078125E-06
-0.67474365234375	-1.77734375E-06
-0.684814453125	-1.73492431640625E-06
-0.69488525390625	-1.69158935546875E-06
-0.7049560546875	-1.65191650390625E-06
-0.71502685546875	-1.61102294921875E-06
-0.72509765625	-1.56982421875E-06
-0.73516845703125	-1.52923583984375E-06
-0.7452392578125	-1.495361328125E-06
-0.75531005859375	-1.4599609375E-06
-0.765380859375	-1.4251708984375E-06
-0.77545166015625	-1.39434814453125E-06
-0.7855224609375	-1.3665771484375E-06
-0.79559326171875	-1.3427734375E-06
-0.8056640625	-1.3189697265625E-06
-0.81573486328125	-1.2969970703125E-06
-0.8258056640625	-1.27960205078125E-06
-0.83587646484375	-1.265869140625E-06
-0.845947265625	-1.2542724609375E-06
-0.85601806640625	-1.24176025390625E-06
-0.8660888671875	-1.23138427734375E-06
-0.87615966796875	-1.22711181640625E-06
-0.88623046875	-1.22711181640625E-06
-0.89630126953125	-1.22344970703125E-06
-0.9063720703125	-1.21612548828125E-06
-0.91644287109375	-1.21917724609375E-06
-0.926513671875	-1.2225341796875E-06
-0.93658447265625	-1.22802734375E-06
-0.9466552734375	-1.2249755859375E-06
-0.95672607421875	-1.226806640625E-06
-0.966796875	-1.2359619140625E-06
-0.97686767578125	-1.24176025390625E-06
-0.9869384765625	-1.24481201171875E-06
-0.99700927734375	-1.24237060546875E-06
-1.007080078125	-1.25732421875E-06
-1.01715087890625	-1.26861572265625E-06
-1.0272216796875	-1.27288818359375E-06
-1.03729248046875	-1.27532958984375E-06
-1.04736328125	-1.28326416015625E-06
-1.05743408203125	-1.30218505859375E-06
-1.0675048828125	-1.31072998046875E-06
-1.07757568359375	-1.31378173828125E-06
-1.087646484375	-1.32232666015625E-06
-1.09771728515625	-1.33758544921875E-06
-1.1077880859375	-1.35528564453125E-06
-1.11785888671875	-1.35894775390625E-06
-1.1279296875	-1.36962890625E-06
-1.13800048828125	-1.38397216796875E-06
-1.1480712890625	-1.40655517578125E-06
-1.15814208984375	-1.41937255859375E-06
-1.168212890625	-1.4306640625E-06
-1.17828369140625	-1.44775390625E-06
-1.1883544921875	-1.4703369140625E-06
-1.19842529296875	-1.49078369140625E-06
-1.20849609375	-1.50054931640625E-06
-1.21856689453125	-1.519775390625E-06
-1.2286376953125	-1.546630859375E-06
-1.23870849609375	-1.57012939453125E-06
-1.248779296875	-1.5936279296875E-06
-1.25885009765625	-1.61102294921875E-06
-1.2689208984375	-1.64947509765625E-06
-1.27899169921875	-1.6790771484375E-06
-1.2890625	-1.70806884765625E-06
-1.29913330078125	-1.7388916015625E-06
-1.3092041015625	-1.77947998046875E-06
-1.31927490234375	-1.83013916015625E-06
-1.329345703125	-1.87652587890625E-06
-1.33941650390625	-1.9244384765625E-06
-1.3494873046875	-1.9793701171875E-06
-1.35955810546875	-2.05413818359375E-06
-1.36962890625	-2.1209716796875E-06
-1.37969970703125	-2.19024658203125E-06
-1.3897705078125	-2.2698974609375E-06
-1.39984130859375	-2.36907958984375E-06
-1.409912109375	-2.48016357421875E-06
-1.41998291015625	-2.58392333984375E-06
-1.4300537109375	-2.6995849609375E-06
-1.44012451171875	-2.83905029296875E-06
-1.4501953125	-2.99713134765625E-06
-1.46026611328125	-3.160400390625E-06
-1.4703369140625	-3.3258056640625E-06
-1.48040771484375	-3.5284423828125E-06
-1.490478515625	-3.7481689453125E-06
-1.50054931640625	-3.99444580078125E-06
-1.5106201171875	-4.2510986328125E-06
-1.52069091796875	-4.54071044921875E-06
-1.53076171875	-4.884033203125E-06
-1.54083251953125	-5.26611328125E-06
-1.5509033203125	-5.68603515625E-06
-1.56097412109375	-6.17218017578125E-06
-1.571044921875	-6.7596435546875E-06
-1.58111572265625	-7.45849609375E-06
-1.5911865234375	-8.319091796875E-06
-1.60125732421875	-9.454345703125E-06
-1.611328125	-1.10595703125E-05
-1.62139892578125	-1.34521484375E-05
-1.6314697265625	-1.68548583984375E-05
-1.64154052734375	-2.14447021484375E-05
-1.651611328125	-2.68524169921875E-05
-1.66168212890625	-3.1134033203125E-05
-1.6717529296875	-3.23822021484375E-05
-1.68182373046875	-3.17901611328125E-05
-1.69189453125	-2.95196533203125E-05
-1.70196533203125	-2.5567626953125E-05
-1.7120361328125	-2.27874755859375E-05
-1.72210693359375	-2.10418701171875E-05
-1.732177734375	-1.99310302734375E-05
-1.74224853515625	-1.91650390625E-05
-1.7523193359375	-1.85546875E-05
-1.76239013671875	-1.79718017578125E-05
-1.7724609375	-1.75567626953125E-05
-1.78253173828125	-1.73736572265625E-05
-1.7926025390625	-1.7510986328125E-05
-1.80267333984375	-1.79779052734375E-05
-1.812744140625	-1.8963623046875E-05
-1.82281494140625	-2.064208984375E-05
-1.8328857421875	-2.38861083984375E-05
-1.84295654296875	-2.91656494140625E-05
-1.85302734375	-3.68743896484375E-05
-1.86309814453125	-4.68048095703125E-05
-1.8731689453125	-5.96954345703125E-05
-1.88323974609375	-7.55035400390625E-05
-1.893310546875	-9.0667724609375E-05
-1.90338134765625	-9.68017578125E-05
-1.9134521484375	-9.014892578125E-05
-1.92352294921875	-7.769775390625E-05
-1.93359375	-6.7291259765625E-05
-1.94366455078125	-5.9478759765625E-05
-1.9537353515625	-5.377197265625E-05
-1.96380615234375	-4.9102783203125E-05
-1.973876953125	-4.56573486328125E-05
-1.98394775390625	-4.30267333984375E-05
-1.9940185546875	-4.10125732421875E-05
-2.00408935546875	-3.856201171875E-05
-2.01416015625	-3.67706298828125E-05
-2.02423095703125	-3.49029541015625E-05
-2.0343017578125	-3.33953857421875E-05
-2.04437255859375	-3.240966796875E-05
-2.054443359375	-3.216552734375E-05
-2.06451416015625	-3.22113037109375E-05
-2.0745849609375	-3.2611083984375E-05
-2.08465576171875	-3.282470703125E-05
-2.0947265625	-3.36456298828125E-05
-2.10479736328125	-3.4368896484375E-05
-2.0947265625	-2.72674560546875E-05
-2.08465576171875	-2.230224609375E-05
-2.0745849609375	-1.89483642578125E-05
-2.06451416015625	-1.62628173828125E-05
-2.054443359375	-1.41815185546875E-05
-2.04437255859375	-1.231689453125E-05
-2.0343017578125	-1.09832763671875E-05
-2.02423095703125	-9.7442626953125E-06
-2.01416015625	-8.72802734375E-06
-2.00408935546875	-7.861328125E-06
-1.9940185546875	-7.061767578125E-06
-1.98394775390625	-6.40869140625E-06
-1.973876953125	-5.82275390625E-06
-1.96380615234375	-5.1971435546875E-06
-1.9537353515625	-4.65087890625E-06
-1.94366455078125	-4.0802001953125E-06
-1.93359375	-3.631591796875E-06
-1.92352294921875	-3.05633544921875E-06
-1.9134521484375	-2.34161376953125E-06
-1.90338134765625	-1.35772705078125E-06
-1.893310546875	1.104736328125E-07
-1.88323974609375	3.01971435546875E-06
-1.8731689453125	9.22882080078125E-06
-1.86309814453125	2.51495361328125E-05
-1.85302734375	5.89874267578125E-05
-1.84295654296875	8.7664794921875E-05
-1.8328857421875	8.3221435546875E-05
-1.82281494140625	5.902099609375E-05
-1.812744140625	3.8427734375E-05
-1.80267333984375	2.53448486328125E-05
-1.7926025390625	1.71112060546875E-05
-1.78253173828125	1.181640625E-05
-1.7724609375	8.3740234375E-06
-1.76239013671875	6.1492919921875E-06
-1.7523193359375	4.620361328125E-06
-1.74224853515625	3.607177734375E-06
-1.732177734375	2.95196533203125E-06
-1.72210693359375	2.49237060546875E-06
-1.7120361328125	2.16064453125E-06
-1.70196533203125	1.944580078125E-06
-1.69189453125	1.7926025390625E-06
-1.68182373046875	1.68060302734375E-06
-1.6717529296875	1.5618896484375E-06
-1.66168212890625	1.48529052734375E-06
-1.651611328125	1.4202880859375E-06
-1.64154052734375	1.35894775390625E-06
-1.6314697265625	1.30096435546875E-06
-1.62139892578125	1.2420654296875E-06
-1.611328125	1.2042236328125E-06
-1.60125732421875	1.17279052734375E-06
-1.5911865234375	1.1456298828125E-06
-1.58111572265625	1.11663818359375E-06
-1.571044921875	1.0943603515625E-06
-1.56097412109375	1.09771728515625E-06
-1.5509033203125	1.0833740234375E-06
-1.54083251953125	1.064453125E-06
-1.53076171875	1.04034423828125E-06
-1.52069091796875	1.03485107421875E-06
-1.5106201171875	1.0186767578125E-06
-1.50054931640625	9.82666015625E-07
-1.490478515625	9.5428466796875E-07
-1.48040771484375	9.2559814453125E-07
-1.4703369140625	9.075927734375E-07
-1.46026611328125	8.770751953125E-07
-1.4501953125	8.404541015625E-07
-1.44012451171875	8.1390380859375E-07
-1.4300537109375	7.9376220703125E-07
-1.41998291015625	7.77587890625E-07
-1.409912109375	7.373046875E-07
-1.39984130859375	7.1685791015625E-07
-1.3897705078125	7.025146484375E-07
-1.37969970703125	6.73828125E-07
-1.36962890625	6.4300537109375E-07
-1.35955810546875	6.158447265625E-07
-1.3494873046875	5.999755859375E-07
-1.33941650390625	5.82275390625E-07
-1.329345703125	5.621337890625E-07
-1.31927490234375	5.33447265625E-07
-1.3092041015625	5.1788330078125E-07
-1.29913330078125	5.1666259765625E-07
-1.2890625	5.035400390625E-07
-1.27899169921875	4.8675537109375E-07
-1.2689208984375	4.7882080078125E-07
-1.25885009765625	4.8553466796875E-07
-1.248779296875	4.852294921875E-07
-1.23870849609375	4.7576904296875E-07
-1.2286376953125	4.71923828125E-07
-1.21856689453125	4.705810546875E-07
-1.20849609375	4.81201171875E-07
-1.19842529296875	4.78057861328125E-07
-1.1883544921875	4.7027587890625E-07
-1.17828369140625	4.7503662109375E-07
-1.168212890625	4.81292724609375E-07
-1.15814208984375	4.83673095703125E-07
-1.1480712890625	4.7808837890625E-07
-1.13800048828125	4.77630615234375E-07
-1.1279296875	4.83306884765625E-07
-1.11785888671875	4.87213134765625E-07
-1.1077880859375	4.8046875E-07
-1.09771728515625	4.78485107421875E-07
-1.087646484375	4.86724853515625E-07
-1.07757568359375	4.871826171875E-07
-1.0675048828125	4.835205078125E-07
-1.05743408203125	4.7607421875E-07
-1.04736328125	4.80743408203125E-07
-1.03729248046875	4.89410400390625E-07
-1.0272216796875	4.884033203125E-07
-1.01715087890625	4.8150634765625E-07
-1.007080078125	4.80987548828125E-07
-0.99700927734375	4.89349365234375E-07
-0.9869384765625	4.932861328125E-07
-0.97686767578125	4.87213134765625E-07
-0.966796875	4.86114501953125E-07
-0.95672607421875	4.89410400390625E-07
-0.9466552734375	4.9822998046875E-07
-0.93658447265625	4.9200439453125E-07
-0.926513671875	4.92095947265625E-07
-0.91644287109375	4.94140625E-07
-0.9063720703125	5.03204345703125E-07
-0.89630126953125	5.05279541015625E-07
-0.88623046875	5.0335693359375E-07
-0.87615966796875	5.09307861328125E-07
-0.8660888671875	5.1446533203125E-07
-0.85601806640625	5.1947021484375E-07
-0.845947265625	5.1690673828125E-07
-0.83587646484375	5.181884765625E-07
-0.8258056640625	5.301513671875E-07
-0.81573486328125	5.3924560546875E-07
-0.8056640625	5.45166015625E-07
-0.79559326171875	5.4718017578125E-07
-0.7855224609375	5.5841064453125E-07
-0.77545166015625	5.6903076171875E-07
-0.765380859375	5.7470703125E-07
-0.75531005859375	5.791015625E-07
-0.7452392578125	5.86700439453125E-07
-0.73516845703125	5.96771240234375E-07
-0.72509765625	6.03912353515625E-07
-0.71502685546875	6.0699462890625E-07
-0.7049560546875	6.109619140625E-07
-0.69488525390625	6.18896484375E-07
-0.684814453125	6.231689453125E-07
-0.67474365234375	6.2225341796875E-07
-0.6646728515625	6.2164306640625E-07
-0.65460205078125	6.2255859375E-07
-0.64453125	6.243896484375E-07
-0.63446044921875	6.2408447265625E-07
-0.6243896484375	6.18896484375E-07
-0.61431884765625	6.2103271484375E-07
-0.604248046875	6.219482421875E-07
-0.59417724609375	6.2286376953125E-07
-0.5841064453125	6.2286376953125E-07
-0.57403564453125	6.2744140625E-07
-0.56396484375	6.317138671875E-07
-0.55389404296875	6.378173828125E-07
-0.5438232421875	6.43310546875E-07
-0.53375244140625	6.4849853515625E-07
-0.523681640625	6.5521240234375E-07
-0.51361083984375	6.640625E-07
-0.5035400390625	6.6986083984375E-07
-0.49346923828125	6.744384765625E-07
-0.4833984375	6.8023681640625E-07
-0.47332763671875	6.8450927734375E-07
-0.4632568359375	6.8939208984375E-07
-0.45318603515625	6.9183349609375E-07
-0.443115234375	6.939697265625E-07
-0.43304443359375	6.97021484375E-07
-0.4229736328125	6.99462890625E-07
-0.41290283203125	7.000732421875E-07
-0.40283203125	7.0159912109375E-07
-0.39276123046875	7.0281982421875E-07
-0.3826904296875	7.0648193359375E-07
-0.37261962890625	7.0587158203125E-07
-0.362548828125	7.0587158203125E-07
-0.35247802734375	7.0770263671875E-07
-0.3424072265625	7.0953369140625E-07
-0.33233642578125	7.110595703125E-07
-0.322265625	7.1014404296875E-07
-0.31219482421875	7.1136474609375E-07
-0.3021240234375	7.1319580078125E-07
-0.29205322265625	7.1441650390625E-07
-0.281982421875	7.1502685546875E-07
-0.27191162109375	7.1502685546875E-07
-0.2618408203125	7.171630859375E-07
-0.25177001953125	7.2113037109375E-07
