Time (s)	WE(1).Current (A)	Time (s)	WE(1).Current (A)
4.54476298852558	0.0059967041015625	4.84656898776359	-0.00125213623046875
4.55476298850033	0.005621337890625	4.85656898773834	-0.001153564453125
4.56476298847508	0.0052734375	4.86656898771309	-0.0010699462890625
4.57476298844983	0.00494384765625	4.87656898768785	-0.00099578857421875
Time (s)	WE(1).Current (A)	Time (s)	WE(1).Current (A)
5.11825198707766	0.01	5.41985198631619	-0.03907470703125
5.12825198705241	0.022308349609375	5.42985198629094	-0.0357086181640625
5.13825198702716	0.0218170166015625	5.43985198626569	-0.0328704833984375
5.14825198700191	0.0213348388671875	5.44985198624045	-0.0303375244140625
5.15825198697667	0.020697021484375	5.4598519862152	-0.0280303955078125
5.16825198695142	0.019940185546875	5.46985198618995	-0.0257537841796875
5.17825198692617	0.0192230224609375	5.4798519861647	-0.0235260009765625
5.18825198690092	0.0184844970703125	5.48985198613946	-0.021246337890625
5.19825198687568	0.0176849365234375	5.49985198611421	-0.0189422607421875
5.20825198685043	0.01685791015625	5.50985198608896	-0.0165557861328125
5.21825198682518	0.0160247802734375	5.51985198606371	-0.014129638671875
5.22825198679993	0.01519775390625	5.52985198603847	-0.0116668701171875
5.23825198677469	0.014385986328125	5.53985198601322	-0.0093414306640625
5.24825198674944	0.0135986328125	5.54985198598797	-0.0073974609375
5.25825198672419	0.0128326416015625	5.55985198596272	-0.005963134765625
5.26825198669894	0.01209716796875	5.56985198593748	-0.0049163818359375
5.27825198667369	0.011383056640625	5.57985198591223	-0.00413482666015625
5.28825198664845	0.0107086181640625	5.58985198588698	-0.00352142333984375
5.2982519866232	0.01005859375	5.59985198586173	-0.00303375244140625
5.30825198659795	0.009442138671875	5.60985198583649	-0.00263519287109375
5.3182519865727	0.0088531494140625	5.61985198581124	-0.00206573486328125
5.32825198654746	0.0083038330078125	5.62985198578599	-0.00204803466796875
5.33825198652221	0.007781982421875	5.63985198576074	-0.00182647705078125
5.34825198649696	0.0072967529296875	5.6498519857355	-0.00164276123046875
5.35825198647171	0.0068328857421875	5.65985198571025	-0.001485595703125
5.36825198644647	0.00640869140625	5.669851985685	-0.00135406494140625
5.37825198642122	0.006005859375	5.67985198565975	-0.00124114990234375
5.38825198639597	0.005633544921875	5.6898519856345	-0.001146240234375
5.39825198637072	0.005279541015625	5.69985198560926	-0.00106109619140625
5.40825198634548	0.0049560546875	5.70985198558401	-0.0009881591796875
Time (s)	WE(1).Current (A)	Time (s)	WE(1).Current (A)
5.93886098500582	0.01	6.24042798424443	-0.0390533447265625
5.94886098498057	0.022320556640625	6.25042798421919	-0.035736083984375
5.95886098495532	0.0218292236328125	6.26042798419394	-0.03287353515625
5.96886098493007	0.0213348388671875	6.27042798416869	-0.0303436279296875
5.97886098490483	0.0206878662109375	6.28042798414344	-0.028021240234375
5.98886098487958	0.0199249267578125	6.2904279841182	-0.025762939453125
5.99886098485433	0.019219970703125	6.30042798409295	-0.02352294921875
6.00886098482908	0.018475341796875	6.3104279840677	-0.0212493896484375
6.01886098480384	0.017681884765625	6.32042798404245	-0.018939208984375
6.02886098477859	0.0168487548828125	6.33042798401721	-0.01656494140625
6.03886098475334	0.016015625	6.34042798399196	-0.0141326904296875
6.04886098472809	0.015179443359375	6.35042798396671	-0.0116729736328125
6.05886098470285	0.014373779296875	6.36042798394146	-0.0093475341796875
6.0688609846776	0.0135772705078125	6.37042798391622	-0.0074005126953125
6.07886098465235	0.012811279296875	6.38042798389097	-0.005963134765625
6.0888609846271	0.012066650390625	6.39042798386572	-0.004913330078125
6.09886098460186	0.0113616943359375	6.40042798384047	-0.0041302490234375
6.10886098457661	0.0106842041015625	6.41042798381523	-0.00351837158203125
6.11886098455136	0.0100341796875	6.42042798378998	-0.003031005859375
6.12886098452611	0.009417724609375	6.43042798376473	-0.00263275146484375
6.13886098450087	0.0088348388671875	6.44042798373948	-0.00207489013671875
6.14886098447562	0.008282470703125	6.45042798371423	-0.0020489501953125
6.15886098445037	0.007763671875	6.46042798368899	-0.00182708740234375
6.16886098442512	0.007275390625	6.47042798366374	-0.001639404296875
6.17886098439988	0.006817626953125	6.48042798363849	-0.00148284912109375
6.18886098437463	0.0063873291015625	6.49042798361324	-0.00135223388671875
6.19886098434938	0.005987548828125	6.500427983588	-0.0012408447265625
6.20886098432413	0.0056121826171875	6.51042798356275	-0.0011444091796875
6.21886098429889	0.00526123046875	6.5204279835375	-0.00106109619140625
6.22886098427364	0.004937744140625	6.53042798351225	-0.0009881591796875
Time (s)	WE(1).Current (A)	Time (s)	WE(1).Current (A)
6.78958798285794	0.01	7.09118598209648	-0.039044189453125
6.79958798283269	0.0223297119140625	7.10118598207123	-0.03572998046875
6.80958798280744	0.021820068359375	7.11118598204598	-0.03284912109375
6.8195879827822	0.0213287353515625	7.12118598202073	-0.0303253173828125
6.82958798275695	0.0206634521484375	7.13118598199549	-0.027996826171875
6.8395879827317	0.0199432373046875	7.14118598197024	-0.0257568359375
6.84958798270645	0.0192596435546875	7.15118598194499	-0.0235107421875
6.85958798268121	0.0185028076171875	7.16118598191974	-0.0212432861328125
6.86958798265596	0.017694091796875	7.1711859818945	-0.0189239501953125
6.87958798263071	0.0168609619140625	7.18118598186925	-0.016552734375
6.88958798260546	0.01602783203125	7.191185981844	-0.0141082763671875
6.89958798258021	0.015203857421875	7.20118598181875	-0.0116485595703125
6.90958798255497	0.014398193359375	7.21118598179351	-0.0093170166015625
6.91958798252972	0.013604736328125	7.22118598176826	-0.007379150390625
6.92958798250447	0.012835693359375	7.23118598174301	-0.00594482421875
6.93958798247922	0.0120880126953125	7.24118598171776	-0.0048980712890625
6.94958798245398	0.0113800048828125	7.25118598169252	-0.0041180419921875
6.95958798242873	0.010699462890625	7.26118598166727	-0.0035076904296875
6.96958798240348	0.0100494384765625	7.27118598164202	-0.00301727294921875
6.97958798237823	0.009429931640625	7.28118598161677	-0.0026190185546875
6.98958798235299	0.0088531494140625	7.29118598159153	-0.0020556640625
6.99958798232774	0.0082977294921875	7.30118598156628	-0.0020379638671875
7.00958798230249	0.0077789306640625	7.31118598154103	-0.00181793212890625
7.01958798227724	0.00728759765625	7.32118598151578	-0.0016326904296875
7.029587982252	0.0068328857421875	7.33118598149053	-0.00147796630859375
7.03958798222675	0.0063995361328125	7.34118598146529	-0.0013470458984375
7.0495879822015	0.0060028076171875	7.35118598144004	-0.0012353515625
7.05958798217625	0.0056243896484375	7.36118598141479	-0.00113739013671875
7.06958798215101	0.0052764892578125	7.37118598138954	-0.0010540771484375
7.07958798212576	0.0049468994140625	7.3811859813643	-0.0009808349609375
Time (s)	WE(1).Current (A)	Time (s)	WE(1).Current (A)
7.64087898070864	0.01	7.94245197994724	-0.0390533447265625
7.65087898068339	0.0222930908203125	7.95245197992199	-0.0357513427734375
7.66087898065814	0.021820068359375	7.96245197989674	-0.032867431640625
7.67087898063289	0.0213043212890625	7.97245197987149	-0.03033447265625
7.68087898060764	0.020648193359375	7.98245197984625	-0.0279998779296875
7.6908789805824	0.019964599609375	7.992451979821	-0.0257568359375
7.70087898055715	0.0192962646484375	8.00245197979575	-0.0235107421875
7.7108789805319	0.0185211181640625	8.0124519797705	-0.021240234375
7.72087898050665	0.0177093505859375	8.02245197974526	-0.0189208984375
7.73087898048141	0.0168670654296875	8.03245197972001	-0.0165496826171875
7.74087898045616	0.016033935546875	8.04245197969476	-0.014105224609375
7.75087898043091	0.01519775390625	8.05245197966951	-0.011639404296875
7.76087898040566	0.0143951416015625	8.06245197964427	-0.0093048095703125
7.77087898038042	0.013592529296875	8.07245197961902	-0.0073638916015625
7.78087898035517	0.0128265380859375	8.08245197959377	-0.0059295654296875
7.79087898032992	0.0120758056640625	8.09245197956852	-0.0048828125
7.80087898030467	0.0113739013671875	8.10245197954328	-0.00410430908203125
7.81087898027943	0.0106903076171875	8.11245197951803	-0.0034979248046875
7.82087898025418	0.010040283203125	8.12245197949278	-0.00301361083984375
7.83087898022893	0.0094207763671875	8.13245197946753	-0.0026165771484375
7.84087898020368	0.00885009765625	8.14245197944228	-0.00205322265625
7.85087898017844	0.008294677734375	8.15245197941704	-0.0020343017578125
7.86087898015319	0.00777587890625	8.16245197939179	-0.0018145751953125
7.87087898012794	0.007281494140625	8.17245197936654	-0.0016278076171875
7.88087898010269	0.006829833984375	8.18245197934129	-0.00147216796875
7.89087898007745	0.006396484375	8.19245197931605	-0.00134246826171875
7.9008789800522	0.00599365234375	8.2024519792908	-0.00123260498046875
7.91087898002695	0.005615234375	8.21245197926555	-0.00113616943359375
7.9208789800017	0.0052703857421875	8.2224519792403	-0.00105255126953125
7.93087897997646	0.00494384765625	8.23245197921506	-0.00097991943359375
Time (s)	WE(1).Current (A)	Time (s)	WE(1).Current (A)
8.44620297867539	0.01	8.74785797791378	-0.0390380859375
8.45620297865014	0.0223358154296875	8.75785797788853	-0.03572998046875
8.46620297862489	0.021844482421875	8.76785797786329	-0.0328521728515625
8.47620297859964	0.02132568359375	8.77785797783804	-0.0303192138671875
8.4862029785744	0.02064208984375	8.78785797781279	-0.0279937744140625
8.49620297854915	0.0199554443359375	8.79785797778754	-0.02574462890625
8.5062029785239	0.01927490234375	8.8078579777623	-0.023504638671875
8.51620297849865	0.0184906005859375	8.81785797773705	-0.0212371826171875
8.52620297847341	0.017669677734375	8.8278579777118	-0.0189178466796875
8.53620297844816	0.0168304443359375	8.83785797768655	-0.0165374755859375
8.54620297842291	0.0159912109375	8.84785797766131	-0.01409912109375
8.55620297839766	0.0151580810546875	8.85785797763606	-0.0116424560546875
8.56620297837242	0.0143463134765625	8.86785797761081	-0.0093109130859375
8.57620297834717	0.013555908203125	8.87785797758556	-0.007373046875
8.58620297832192	0.012786865234375	8.88785797756032	-0.0059417724609375
8.59620297829667	0.012042236328125	8.89785797753507	-0.0048980712890625
8.60620297827143	0.0113311767578125	8.90785797750982	-0.00411651611328125
8.61620297824618	0.0106475830078125	8.91785797748457	-0.00350494384765625
8.62620297822093	0.00999755859375	8.92785797745933	-0.00302001953125
8.63620297819568	0.0093780517578125	8.93785797743408	-0.0026226806640625
8.64620297817044	0.008795166015625	8.94785797740883	-0.00205535888671875
8.65620297814519	0.008245849609375	8.95785797738358	-0.00203948974609375
8.66620297811994	0.0077301025390625	8.96785797735834	-0.0018218994140625
8.67620297809469	0.00723876953125	8.97785797733309	-0.00163482666015625
8.68620297806945	0.0067840576171875	8.98785797730784	-0.0014794921875
8.6962029780442	0.0063568115234375	8.99785797728259	-0.00134674072265625
8.70620297801895	0.0059600830078125	9.00785797725734	-0.00123687744140625
8.7162029779937	0.0055816650390625	9.0178579772321	-0.0011395263671875
8.72620297796846	0.00523681640625	9.02785797720685	-0.00105682373046875
8.73620297794321	0.0049102783203125	9.0378579771816	-0.000982666015625
