Time (s)	WE(1).Current (A)	Time (s)	WE(1).Current (A)
1.00443699746404	0.00044244384765625	1.50654899619633	-0.000999969482421875
1.01443699743879	0.000430145263671875	1.51654899617108	-0.00999969482421875
1.02443699741355	0.000419952392578125	1.52654899614583	-0.03792724609375
1.0344369973883	0.000408660888671875	1.53654899612059	-0.034857177734375
1.04443699736305	0.000399322509765625	1.54654899609534	-0.032257080078125
1.0544369973378	0.00038812255859375	1.55654899607009	-0.029901123046875
1.06443699731255	0.000379150390625	1.56654899604484	-0.0277130126953125
1.07443699728731	0.000369415283203125	1.5765489960196	-0.0255828857421875
1.08443699726206	0.00036138916015625	1.58654899599435	-0.02347412109375
1.09443699723681	0.000352264404296875	1.5965489959691	-0.021368408203125
1.10443699721156	0.000344696044921875	1.60654899594385	-0.0192352294921875
1.11443699718632	0.0003363037109375	1.61654899591861	-0.0170318603515625
1.12443699716107	0.000329803466796875	1.62654899589336	-0.014794921875
1.13443699713582	0.00032208251953125	1.63654899586811	-0.01258544921875
1.14443699711057	0.000315643310546875	1.64654899584286	-0.0105010986328125
1.15443699708533	0.00030816650390625	1.65654899581762	-0.0086761474609375
1.16443699706008	0.00030224609375	1.66654899579237	-0.007257080078125
1.17443699703483	0.000295318603515625	1.67654899576712	-0.0061859130859375
1.18443699700958	0.000289642333984375	1.68654899574187	-0.0053558349609375
1.19443699698434	0.000283050537109375	1.69654899571663	-0.00470123291015625
1.20443699695909	0.00027813720703125	1.70654899569138	-0.0041632080078125
1.21443699693384	0.0002720947265625	1.71654899566613	-0.00372161865234375
1.22443699690859	0.00026715087890625	1.72654899564088	-0.00335174560546875
1.23443699688335	0.00026123046875	1.73654899561564	-0.00303375244140625
1.2444369968581	0.00025701904296875	1.74654899559039	-0.00248809814453125
1.25443699683285	0.000251617431640625	1.75654899556514	-0.00253448486328125
1.2644369968076	0.00024688720703125	1.76654899553989	-0.0023284912109375
1.27443699678236	0.0002413330078125	1.77654899551465	-0.0021435546875
1.28443699675711	0.000237457275390625	1.7865489954894	-0.0019775390625
1.29443699673186	0.0002327880859375	1.79654899546415	-0.00183349609375
1.30443699670661	0.00022900390625	1.8065489954389	-0.00170684814453125
1.31443699668137	0.000224273681640625	1.81654899541365	-0.001591796875
1.32443699665612	0.00022088623046875	1.82654899538841	-0.00148834228515625
1.33443699663087	0.000216705322265625	1.83654899536316	-0.0013958740234375
1.34443699660562	0.000213134765625	1.84654899533791	-0.00131439208984375
1.35443699658038	0.00020880126953125	1.85654899531266	-0.0012359619140625
1.36443699655513	0.000205657958984375	1.86654899528742	-0.00116546630859375
1.37443699652988	0.000201751708984375	1.87654899526217	-0.0011016845703125
1.38443699650463	0.000198455810546875	1.88654899523692	-0.0010479736328125
1.39443699647939	0.000194549560546875	1.89654899521167	-0.000997314453125
1.40443699645414	0.0001917724609375	1.90654899518643	-0.0009521484375
1.41443699642889	0.000188140869140625	1.91654899516118	-0.00090972900390625
1.42443699640364	0.0001854248046875	1.92654899513593	-0.0008746337890625
1.43443699637839	0.000181884765625	1.93654899511068	-0.00083770751953125
1.44443699635315	0.000179412841796875	1.94654899508544	-0.00080352783203125
1.4544369963279	0.000176116943359375	1.95654899506019	-0.00076995849609375
1.46443699630265	0.00017364501953125	1.96654899503494	-0.00074462890625
1.4744369962774	0.0001702880859375	1.97654899500969	-0.00071746826171875
1.48443699625216	0.000167999267578125	1.98654899498445	-0.0006927490234375
1.49443699622691	0.00016485595703125	1.9965489949592	-0.00066650390625
Time (s)	WE(1).Current (A)	Time (s)	WE(1).Current (A)
2.22963199437072	0.01	2.73122799310431	-0.00999969482421875
2.23963199434547	0.0222808837890625	2.74122799307906	-0.0395751953125
2.24963199432023	0.0217071533203125	2.75122799305382	-0.036187744140625
2.25963199429498	0.0212493896484375	2.76122799302857	-0.0333953857421875
2.26963199426973	0.020654296875	2.77122799300332	-0.0309112548828125
2.27963199424448	0.020001220703125	2.78122799297807	-0.0286834716796875
2.28963199421923	0.0192962646484375	2.79122799295283	-0.0265106201171875
2.29963199419399	0.018505859375	2.80122799292758	-0.02437744140625
2.30963199416874	0.01768798828125	2.81122799290233	-0.022210693359375
2.31963199414349	0.016900634765625	2.82122799287708	-0.0200347900390625
2.32963199411824	0.0160919189453125	2.83122799285184	-0.0177764892578125
2.339631994093	0.0153228759765625	2.84122799282659	-0.0154754638671875
2.34963199406775	0.014544677734375	2.85122799280134	-0.01314697265625
2.3596319940425	0.0137969970703125	2.86122799277609	-0.01090087890625
2.36963199401725	0.013043212890625	2.87122799275085	-0.0088623046875
2.37963199399201	0.0123321533203125	2.8812279927256	-0.0072418212890625
2.38963199396676	0.011627197265625	2.89122799270035	-0.0060302734375
